datum,kraj,disciplina,mesto,zaostanek
19-03-2016,St. Moritz,Giant Slalom,4,5.52
05-03-2016,Kranjska Gora,Giant Slalom,6,15.01
04-03-2016,Kranjska Gora,Giant Slalom,2,4.11
28-02-2016,Hinterstoder,Giant Slalom,11,17.52
26-02-2016,Hinterstoder,Giant Slalom,14,18.28
13-02-2016,Yuzawa Naeba,Giant Slalom,12,11.31
21-12-2015,Alta Badia,Parallel Giant Slalom,17,
20-12-2015,Alta Badia,Giant Slalom,9,12.53
12-12-2015,Val d'Is̬re,Giant Slalom,23,27.08
06-12-2015,Beaver Creek,Giant Slalom,9,10.60
25-10-2015,Soelden,Giant Slalom,14,23.91
21-03-2015,Meribel,Giant Slalom,20,18.62
14-03-2015,Kranjska Gora,Giant Slalom,9,17.53
01-03-2015,Garmisch Partenkirchen,Giant Slalom,16,31.64
10-01-2015,Adelboden,Giant Slalom,25,18.60
21-12-2014,Alta Badia,Giant Slalom,21,28.58
12-12-2014,Are,Giant Slalom,18,34.00
07-12-2014,Beaver Creek,Giant Slalom,23,15.39
26-10-2014,Soelden,Giant Slalom,25,32.36
15-03-2014,Lenzerheide,Giant Slalom,12,6.96
08-03-2014,Kranjska Gora,Giant Slalom,21,13.75
02-02-2014,St. Moritz,Giant Slalom,5,15.70
26-01-2014,Kitzbuehel,Super Combined,32,47.84
26-01-2014,Kitzbuehel,Super G,64,29.24
11-01-2014,Adelboden,Giant Slalom,20,12.90
22-12-2013,Alta Badia,Giant Slalom,DNF1,
14-12-2013,Val d'Isere,Giant Slalom,24,31.52
08-12-2013,Beaver Creek,Giant Slalom,12,19.31
27-10-2013,Soelden,Giant Slalom,10,17.13
16-03-2013,Lenzerheide,Giant Slalom,4,8.06
09-03-2013,Kranjska Gora,Giant Slalom,8,11.39
24-02-2013,Garmisch-Partenkirchen,Giant Slalom,8,10.39
12-01-2013,Adelboden,Giant Slalom,7,12.87
16-12-2012,Alta Badia,Giant Slalom,DNF2,
09-12-2012,Val d'Isere,Giant Slalom,17,20.20
02-12-2012,Beaver Creek,Giant Slalom,19,24.33
28-10-2012,Soelden,Giant Slalom,DNQ1,
17-03-2012,Schladming,Giant Slalom,20,21.76
10-03-2012,Kranjska Gora,Giant Slalom,11,20.58
26-02-2012,Crans Montana,Giant Slalom,6,5.83
21-02-2012,Moscow,City Event,9,0.00
18-02-2012,Bansko,Giant Slalom,8,11.97
12-02-2012,Sochi,Super Combined,DNF2,
05-02-2012,Chamonix,Super Combined,28,36.58
13-01-2012,Wengen,Super Combined,13,16.03
07-01-2012,Adelboden,Giant Slalom,DNF1,
18-12-2011,Alta Badia,Giant Slalom,3,2.98
06-12-2011,Beaver Creek,Giant Slalom,10,10.60
04-12-2011,Beaver Creek,Giant Slalom,7,7.47
23-10-2011,Soelden,Giant Slalom,3,3.12
05-03-2011,Kranjska Gora,Giant Slalom,DNF2,
26-02-2011,Bansko,Super Combined,14,11.47
06-02-2011,Hinterstoder,Giant Slalom,1,0.00
30-01-2011,Chamonix,Super Combined,16,18.63
21-01-2011,Kitzbuehel,Super G,DNF1,
14-01-2011,Wengen,Super Combined,DNF2,
08-01-2011,Adelboden,Giant Slalom,7,2.22
19-12-2010,Alta Badia,Giant Slalom,23,20.26
11-12-2010,Val d'Isere,Giant Slalom,DNF1,
05-12-2010,Beaver Creek,Giant Slalom,9,9.93
12-03-2010,Garmisch Partenkirchen,Giant Slalom,3,3.56
30-01-2010,Kranjska Gora,Giant Slalom,10,11.40
29-01-2010,Kranjska Gora,Giant Slalom,15,18.53
21-12-2009,Alta Badia,Slalom,DNF1,
20-12-2009,Alta Badia,Giant Slalom,DNF1,
13-12-2009,Val d'Isere,Giant Slalom,7,11.82
11-12-2009,Val d'Isere,Super Combined,11,22.82
06-12-2009,Beaver Creek,Giant Slalom,10,11.25
25-10-2009,Soelden,Giant Slalom,25,26.19
13-03-2009,Are,Giant Slalom,5,7.22
28-02-2009,Kranjska Gora,Giant Slalom,7,6.42
22-02-2009,Sestriere,Super Combined,29,36.93
21-02-2009,Sestriere,Giant Slalom,20,11.37
10-01-2009,Adelboden,Giant Slalom,15,9.47
21-12-2008,Alta Badia,Giant Slalom,23,14.98
13-12-2008,Val d'Isere,Giant Slalom,8,6.47
07-12-2008,Beaver Creek,Giant Slalom,DNF1,
26-10-2008,Soelden,Giant Slalom,8,10.18
08-03-2008,Kranjska Gora,Giant Slalom,DNQ2,
05-01-2008,Adelboden,Giant Slalom,DNF1,
16-12-2007,La Villa - Alta Badia,Giant Slalom,DNF1,
08-12-2007,Bad Kleinkirchheim,Giant Slalom,18,14.20
02-12-2007,"Beaver Creek, CO",Giant Slalom,DNQ1,
28-10-2007,Soelden,Giant Slalom,DNQ1,
17-12-2006,Alta Badia,Giant Slalom,DNQ1,
